"stem_id","plotCode","focalOrBenchmark","landCover","vegClass","subplot","ind","ind_id","stratum","species","dbh_cm","ba_m2"
902,"PlotBm141","b","W16","W16","1",3,"PlotBm141_3","Stems >=10 cm DBH","Pinus brutia",32,0.0804247719318987
900,"PlotBm141","b","W16","W16","1",1,"PlotBm141_1","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
925,"PlotBm142","b","W16","W16","2",6,"PlotBm142_6","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
926,"PlotBm142","b","W16","W16","2",7,"PlotBm142_7","Stems >=10 cm DBH","Pinus brutia",57,0.25517586328783093
927,"PlotBm142","b","W16","W16","3",8,"PlotBm142_8","Stems >=10 cm DBH","Pinus brutia",54,0.2290221044466959
928,"PlotBm142","b","W16","W16","3",9,"PlotBm142_9","Stems >=10 cm DBH","Pinus brutia",31,0.07547676350249478
924,"PlotBm142","b","W16","W16","2",5,"PlotBm142_5","Stems >=10 cm DBH","Pinus brutia",46,0.16619025137490004
1961,"PlotBm142","b","W16","W16","1",3,"PlotBm142_3","Stems 2.5-10 cm DBH","Quercus frainetto",7,0.0038484510006474965
930,"PlotBm142","b","W16","W16","3",11,"PlotBm142_11","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
922,"PlotBm142","b","W16","W16","1",3,"PlotBm142_3","Stems 2.5-10 cm DBH","Quercus frainetto",7,0.0038484510006474965
923,"PlotBm142","b","W16","W16","2",4,"PlotBm142_4","Stems 2.5-10 cm DBH","Quercus cerris",3,7.068583470577034e-4
929,"PlotBm142","b","W16","W16","3",10,"PlotBm142_10","Stems >=10 cm DBH","Pinus brutia",44,0.152053084433746
921,"PlotBm142","b","W16","W16","1",2,"PlotBm142_2","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
931,"PlotBm142","b","W16","W16","3",12,"PlotBm142_12","Stems >=10 cm DBH","Pinus brutia",42,0.13854423602330987
1879,"PlotBm142","b","W16","W16","1",3,"PlotBm142_3","Stems 2.5-10 cm DBH","Quercus frainetto",5,0.001963495408493621
1688,"PlotBm142","b","W16","W16","1",3,"PlotBm142_3","Stems 2.5-10 cm DBH","Quercus frainetto",6,0.0028274333882308137
920,"PlotBm142","b","W16","W16","1",1,"PlotBm142_1","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
939,"PlotBm143","b","W16","W16","2",8,"PlotBm143_8","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
938,"PlotBm143","b","W16","W16","2",7,"PlotBm143_7","Stems >=10 cm DBH","Pinus brutia",17,0.022698006922186254
940,"PlotBm143","b","W16","W16","2",9,"PlotBm143_9","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
941,"PlotBm143","b","W16","W16","2",10,"PlotBm143_10","Stems >=10 cm DBH","Pinus brutia",23,0.04154756284372501
933,"PlotBm143","b","W16","W16","1",2,"PlotBm143_2","Stems >=10 cm DBH","Pinus brutia",43,0.14522012041218818
1882,"PlotBm143","b","W16","W16","3",19,"PlotBm143_19","Stems 2.5-10 cm DBH","Quercus frainetto",3,7.068583470577034e-4
1881,"PlotBm143","b","W16","W16","3",18,"PlotBm143_18","Stems 2.5-10 cm DBH","Quercus frainetto",3,7.068583470577034e-4
937,"PlotBm143","b","W16","W16","2",6,"PlotBm143_6","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
942,"PlotBm143","b","W16","W16","2",11,"PlotBm143_11","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
935,"PlotBm143","b","W16","W16","1",4,"PlotBm143_4","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1691,"PlotBm143","b","W16","W16","3",17,"PlotBm143_17","Stems 2.5-10 cm DBH","Quercus frainetto",5,0.001963495408493621
932,"PlotBm143","b","W16","W16","1",1,"PlotBm143_1","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
950,"PlotBm143","b","W16","W16","3",19,"PlotBm143_19","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
951,"PlotBm143","b","W16","W16","3",20,"PlotBm143_20","Stems 2.5-10 cm DBH","Pinus brutia",5,0.001963495408493621
1880,"PlotBm143","b","W16","W16","2",9,"PlotBm143_9","Stems >=10 cm DBH","Pinus brutia",32,0.0804247719318987
936,"PlotBm143","b","W16","W16","1",5,"PlotBm143_5","Stems >=10 cm DBH","Pinus brutia",21,0.03463605900582747
1689,"PlotBm143","b","W16","W16","2",9,"PlotBm143_9","Stems >=10 cm DBH","Pinus brutia",26,0.053092915845667506
934,"PlotBm143","b","W16","W16","1",3,"PlotBm143_3","Stems 2.5-10 cm DBH","Quercus frainetto",8,0.005026548245743669
1690,"PlotBm143","b","W16","W16","3",12,"PlotBm143_12","Stems >=10 cm DBH","Pinus brutia",37,0.10752100856911068
946,"PlotBm143","b","W16","W16","3",15,"PlotBm143_15","Stems >=10 cm DBH","Pinus brutia",36,0.10178760197630929
1693,"PlotBm143","b","W16","W16","3",19,"PlotBm143_19","Stems 2.5-10 cm DBH","Quercus frainetto",8,0.005026548245743669
949,"PlotBm143","b","W16","W16","3",18,"PlotBm143_18","Stems 2.5-10 cm DBH","Quercus frainetto",9,0.0063617251235193305
948,"PlotBm143","b","W16","W16","3",17,"PlotBm143_17","Stems 2.5-10 cm DBH","Quercus frainetto",7,0.0038484510006474965
943,"PlotBm143","b","W16","W16","3",12,"PlotBm143_12","Stems >=10 cm DBH","Pinus brutia",30,0.07068583470577035
944,"PlotBm143","b","W16","W16","3",13,"PlotBm143_13","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
947,"PlotBm143","b","W16","W16","3",16,"PlotBm143_16","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
1692,"PlotBm143","b","W16","W16","3",18,"PlotBm143_18","Stems 2.5-10 cm DBH","Quercus frainetto",5,0.001963495408493621
945,"PlotBm143","b","W16","W16","3",14,"PlotBm143_14","Stems >=10 cm DBH","Pinus brutia",27,0.05725552611167398
955,"PlotBm144","b","W16","W16","1",4,"PlotBm144_4","Stems >=10 cm DBH","Pinus brutia",29,0.0660519855417254
954,"PlotBm144","b","W16","W16","1",3,"PlotBm144_3","Stems >=10 cm DBH","Quercus cerris",13,0.013273228961416876
952,"PlotBm144","b","W16","W16","1",1,"PlotBm144_1","Stems >=10 cm DBH","Quercus cerris",12,0.011309733552923255
953,"PlotBm144","b","W16","W16","1",2,"PlotBm144_2","Stems 2.5-10 cm DBH","Quercus frainetto",6,0.0028274333882308137
964,"PlotBm144","b","W16","W16","3",13,"PlotBm144_13","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
956,"PlotBm144","b","W16","W16","2",5,"PlotBm144_5","Stems >=10 cm DBH","Pinus brutia",33,0.08552985999398212
957,"PlotBm144","b","W16","W16","2",6,"PlotBm144_6","Stems >=10 cm DBH","Pinus brutia",32,0.0804247719318987
959,"PlotBm144","b","W16","W16","2",8,"PlotBm144_8","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
962,"PlotBm144","b","W16","W16","3",11,"PlotBm144_11","Stems >=10 cm DBH","Pinus brutia",27,0.05725552611167398
961,"PlotBm144","b","W16","W16","3",10,"PlotBm144_10","Stems 2.5-10 cm DBH","Quercus frainetto",6,0.0028274333882308137
965,"PlotBm144","b","W16","W16","3",14,"PlotBm144_14","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
963,"PlotBm144","b","W16","W16","3",12,"PlotBm144_12","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
960,"PlotBm144","b","W16","W16","2",9,"PlotBm144_9","Stems 2.5-10 cm DBH","Quercus frainetto",7,0.0038484510006474965
958,"PlotBm144","b","W16","W16","2",7,"PlotBm144_7","Stems >=10 cm DBH","Pinus brutia",36,0.10178760197630929
970,"PlotBm145","b","W16","W16","1",5,"PlotBm145_5","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
969,"PlotBm145","b","W16","W16","1",4,"PlotBm145_4","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
1694,"PlotBm145","b","W16","W16","1",4,"PlotBm145_4","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
973,"PlotBm145","b","W16","W16","2",8,"PlotBm145_8","Stems 2.5-10 cm DBH","Pinus brutia",6,0.0028274333882308137
971,"PlotBm145","b","W16","W16","2",6,"PlotBm145_6","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
972,"PlotBm145","b","W16","W16","2",7,"PlotBm145_7","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
968,"PlotBm145","b","W16","W16","1",3,"PlotBm145_3","Stems >=10 cm DBH","Pinus brutia",15,0.017671458676442587
966,"PlotBm145","b","W16","W16","1",1,"PlotBm145_1","Stems >=10 cm DBH","Pinus brutia",10,0.007853981633974483
977,"PlotBm145","b","W16","W16","3",12,"PlotBm145_12","Stems 2.5-10 cm DBH","Pinus brutia",8,0.005026548245743669
974,"PlotBm145","b","W16","W16","2",9,"PlotBm145_9","Stems 2.5-10 cm DBH","Pinus brutia",8,0.005026548245743669
967,"PlotBm145","b","W16","W16","1",2,"PlotBm145_2","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
979,"PlotBm145","b","W16","W16","3",14,"PlotBm145_14","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
976,"PlotBm145","b","W16","W16","3",11,"PlotBm145_11","Stems >=10 cm DBH","Pinus brutia",46,0.16619025137490004
978,"PlotBm145","b","W16","W16","3",13,"PlotBm145_13","Stems 2.5-10 cm DBH","Quercus frainetto",7,0.0038484510006474965
975,"PlotBm145","b","W16","W16","2",10,"PlotBm145_10","Stems >=10 cm DBH","Pinus brutia",16,0.020106192982974676
1695,"PlotBm15","b","W2","W2","2",1,"PlotBm15_1","Stems 2.5-10 cm DBH","Juniperus oxycedrus",3,7.068583470577034e-4
981,"PlotBm15","b","W2","W2","3",2,"PlotBm15_2","Stems 2.5-10 cm DBH","Juniperus oxycedrus",3,7.068583470577034e-4
1696,"PlotBm15","b","W2","W2","3",2,"PlotBm15_2","Stems 2.5-10 cm DBH","Juniperus oxycedrus",3,7.068583470577034e-4
980,"PlotBm15","b","W2","W2","2",1,"PlotBm15_1","Stems 2.5-10 cm DBH","Juniperus oxycedrus",3,7.068583470577034e-4
1697,"PlotBm16","b","W2","W2","1",1,"PlotBm16_1","Stems >=10 cm DBH","Quercus coccifera",12,0.011309733552923255
983,"PlotBm16","b","W2","W2","1",2,"PlotBm16_2","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1884,"PlotBm16","b","W2","W2","2",8,"PlotBm16_8","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1885,"PlotBm16","b","W2","W2","2",9,"PlotBm16_9","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
982,"PlotBm16","b","W2","W2","1",1,"PlotBm16_1","Stems >=10 cm DBH","Quercus coccifera",17,0.022698006922186254
1883,"PlotBm16","b","W2","W2","1",6,"PlotBm16_6","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1962,"PlotBm16","b","W2","W2","2",9,"PlotBm16_9","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1699,"PlotBm16","b","W2","W2","1",5,"PlotBm16_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
2017,"PlotBm16","b","W2","W2","2",9,"PlotBm16_9","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1698,"PlotBm16","b","W2","W2","1",4,"PlotBm16_4","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
2019,"PlotBm16","b","W2","W2","2",9,"PlotBm16_9","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1703,"PlotBm16","b","W2","W2","2",9,"PlotBm16_9","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1700,"PlotBm16","b","W2","W2","1",6,"PlotBm16_6","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
2013,"PlotBm16","b","W2","W2","2",9,"PlotBm16_9","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1702,"PlotBm16","b","W2","W2","2",8,"PlotBm16_8","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
986,"PlotBm16","b","W2","W2","1",5,"PlotBm16_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
984,"PlotBm16","b","W2","W2","1",3,"PlotBm16_3","Stems 2.5-10 cm DBH","Quercus coccifera",9,0.0063617251235193305
985,"PlotBm16","b","W2","W2","1",4,"PlotBm16_4","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
990,"PlotBm16","b","W2","W2","2",9,"PlotBm16_9","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
987,"PlotBm16","b","W2","W2","1",6,"PlotBm16_6","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
988,"PlotBm16","b","W2","W2","2",7,"PlotBm16_7","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1701,"PlotBm16","b","W2","W2","2",7,"PlotBm16_7","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1995,"PlotBm16","b","W2","W2","2",9,"PlotBm16_9","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
989,"PlotBm16","b","W2","W2","2",8,"PlotBm16_8","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1708,"PlotBm17","b","W2","W2","3",12,"PlotBm17_12","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1707,"PlotBm17","b","W2","W2","1",8,"PlotBm17_8","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
997,"PlotBm17","b","W2","W2","1",7,"PlotBm17_7","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
998,"PlotBm17","b","W2","W2","1",8,"PlotBm17_8","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
994,"PlotBm17","b","W2","W2","3",4,"PlotBm17_4","Stems 2.5-10 cm DBH","Juniperus oxycedrus",8,0.005026548245743669
996,"PlotBm17","b","W2","W2","1",6,"PlotBm17_6","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1963,"PlotBm17","b","W2","W2","3",12,"PlotBm17_12","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1706,"PlotBm17","b","W2","W2","3",3,"PlotBm17_3","Stems >=10 cm DBH","Carpinus orientalis",10,0.007853981633974483
991,"PlotBm17","b","W2","W2","2",1,"PlotBm17_1","Stems >=10 cm DBH","Carpinus orientalis",10,0.007853981633974483
995,"PlotBm17","b","W2","W2","3",5,"PlotBm17_5","Stems >=10 cm DBH","Juniperus oxycedrus",12,0.011309733552923255
993,"PlotBm17","b","W2","W2","3",3,"PlotBm17_3","Stems >=10 cm DBH","Carpinus orientalis",10,0.007853981633974483
999,"PlotBm17","b","W2","W2","1",9,"PlotBm17_9","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
1886,"PlotBm17","b","W2","W2","3",2,"PlotBm17_2","Stems >=10 cm DBH","Carpinus orientalis",10,0.007853981633974483
992,"PlotBm17","b","W2","W2","3",2,"PlotBm17_2","Stems >=10 cm DBH","Carpinus orientalis",11,0.009503317777109124
1888,"PlotBm17","b","W2","W2","3",12,"PlotBm17_12","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1705,"PlotBm17","b","W2","W2","3",2,"PlotBm17_2","Stems >=10 cm DBH","Carpinus orientalis",10,0.007853981633974483
1000,"PlotBm17","b","W2","W2","2",10,"PlotBm17_10","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1887,"PlotBm17","b","W2","W2","3",3,"PlotBm17_3","Stems >=10 cm DBH","Carpinus orientalis",11,0.009503317777109124
1704,"PlotBm17","b","W2","W2","2",1,"PlotBm17_1","Stems >=10 cm DBH","Carpinus orientalis",10,0.007853981633974483
1996,"PlotBm17","b","W2","W2","3",12,"PlotBm17_12","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1003,"PlotBm17","b","W2","W2","3",13,"PlotBm17_13","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1001,"PlotBm17","b","W2","W2","2",11,"PlotBm17_11","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1002,"PlotBm17","b","W2","W2","3",12,"PlotBm17_12","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1005,"PlotBm18","b","W2","W2","1",2,"PlotBm18_2","Stems >=10 cm DBH","Quercus coccifera",13,0.013273228961416876
1710,"PlotBm18","b","W2","W2","1",9,"PlotBm18_9","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
1964,"PlotBm18","b","W2","W2","3",13,"PlotBm18_13","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1006,"PlotBm18","b","W2","W2","1",3,"PlotBm18_3","Stems >=10 cm DBH","Quercus coccifera",14,0.015393804002589986
1709,"PlotBm18","b","W2","W2","1",6,"PlotBm18_6","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
1008,"PlotBm18","b","W2","W2","1",5,"PlotBm18_5","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
1013,"PlotBm18","b","W2","W2","2",10,"PlotBm18_10","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1010,"PlotBm18","b","W2","W2","1",7,"PlotBm18_7","Stems >=10 cm DBH","Quercus coccifera",14,0.015393804002589986
1011,"PlotBm18","b","W2","W2","1",8,"PlotBm18_8","Stems >=10 cm DBH","Quercus coccifera",18,0.025446900494077322
1012,"PlotBm18","b","W2","W2","1",9,"PlotBm18_9","Stems >=10 cm DBH","Quercus coccifera",12,0.011309733552923255
1004,"PlotBm18","b","W2","W2","1",1,"PlotBm18_1","Stems >=10 cm DBH","Quercus coccifera",10,0.007853981633974483
1892,"PlotBm18","b","W2","W2","3",13,"PlotBm18_13","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
1009,"PlotBm18","b","W2","W2","1",6,"PlotBm18_6","Stems >=10 cm DBH","Quercus coccifera",10,0.007853981633974483
1015,"PlotBm18","b","W2","W2","2",12,"PlotBm18_12","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1007,"PlotBm18","b","W2","W2","1",4,"PlotBm18_4","Stems >=10 cm DBH","Quercus coccifera",10,0.007853981633974483
1889,"PlotBm18","b","W2","W2","1",6,"PlotBm18_6","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
1014,"PlotBm18","b","W2","W2","2",11,"PlotBm18_11","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
1890,"PlotBm18","b","W2","W2","2",11,"PlotBm18_11","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
1711,"PlotBm18","b","W2","W2","2",10,"PlotBm18_10","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1714,"PlotBm18","b","W2","W2","3",13,"PlotBm18_13","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
1712,"PlotBm18","b","W2","W2","2",11,"PlotBm18_11","Stems >=10 cm DBH","Quercus coccifera",10,0.007853981633974483
1016,"PlotBm18","b","W2","W2","3",13,"PlotBm18_13","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1713,"PlotBm18","b","W2","W2","2",12,"PlotBm18_12","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
1891,"PlotBm18","b","W2","W2","2",12,"PlotBm18_12","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1020,"PlotBm19","b","W2","W2","1",4,"PlotBm19_4","Stems 2.5-10 cm DBH","Carpinus orientalis",8,0.005026548245743669
1022,"PlotBm19","b","W2","W2","2",6,"PlotBm19_6","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1023,"PlotBm19","b","W2","W2","2",7,"PlotBm19_7","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1017,"PlotBm19","b","W2","W2","1",1,"PlotBm19_1","Stems 2.5-10 cm DBH","Carpinus orientalis",7,0.0038484510006474965
1019,"PlotBm19","b","W2","W2","1",3,"PlotBm19_3","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1026,"PlotBm19","b","W2","W2","3",10,"PlotBm19_10","Stems 2.5-10 cm DBH","Juniperus oxycedrus",7,0.0038484510006474965
1024,"PlotBm19","b","W2","W2","3",8,"PlotBm19_8","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
1021,"PlotBm19","b","W2","W2","1",5,"PlotBm19_5","Stems 2.5-10 cm DBH","Carpinus orientalis",5,0.001963495408493621
1018,"PlotBm19","b","W2","W2","1",2,"PlotBm19_2","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1025,"PlotBm19","b","W2","W2","3",9,"PlotBm19_9","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1715,"PlotBm19","b","W2","W2","3",9,"PlotBm19_9","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1966,"PlotBm20","b","W2","W2","3",6,"PlotBm20_6","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1896,"PlotBm20","b","W2","W2","3",6,"PlotBm20_6","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1895,"PlotBm20","b","W2","W2","2",3,"PlotBm20_3","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1722,"PlotBm20","b","W2","W2","3",7,"PlotBm20_7","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1032,"PlotBm20","b","W2","W2","3",6,"PlotBm20_6","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1897,"PlotBm20","b","W2","W2","3",7,"PlotBm20_7","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1965,"PlotBm20","b","W2","W2","2",3,"PlotBm20_3","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1031,"PlotBm20","b","W2","W2","2",5,"PlotBm20_5","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1893,"PlotBm20","b","W2","W2","1",1,"PlotBm20_1","Stems 2.5-10 cm DBH","Carpinus orientalis",3,7.068583470577034e-4
1033,"PlotBm20","b","W2","W2","3",7,"PlotBm20_7","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
1894,"PlotBm20","b","W2","W2","1",2,"PlotBm20_2","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1721,"PlotBm20","b","W2","W2","3",6,"PlotBm20_6","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1029,"PlotBm20","b","W2","W2","2",3,"PlotBm20_3","Stems >=10 cm DBH","Quercus coccifera",12,0.011309733552923255
1717,"PlotBm20","b","W2","W2","1",2,"PlotBm20_2","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1720,"PlotBm20","b","W2","W2","2",5,"PlotBm20_5","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1030,"PlotBm20","b","W2","W2","2",4,"PlotBm20_4","Stems 2.5-10 cm DBH","Carpinus orientalis",7,0.0038484510006474965
1716,"PlotBm20","b","W2","W2","1",1,"PlotBm20_1","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
1718,"PlotBm20","b","W2","W2","2",3,"PlotBm20_3","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1719,"PlotBm20","b","W2","W2","2",4,"PlotBm20_4","Stems 2.5-10 cm DBH","Carpinus orientalis",4,0.0012566370614359172
1027,"PlotBm20","b","W2","W2","1",1,"PlotBm20_1","Stems 2.5-10 cm DBH","Carpinus orientalis",6,0.0028274333882308137
1028,"PlotBm20","b","W2","W2","1",2,"PlotBm20_2","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
1725,"PlotBm21","b","W2","W2","2",7,"PlotBm21_7","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1900,"PlotBm21","b","W2","W2","3",9,"PlotBm21_9","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1899,"PlotBm21","b","W2","W2","2",6,"PlotBm21_6","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1898,"PlotBm21","b","W2","W2","1",5,"PlotBm21_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1037,"PlotBm21","b","W2","W2","1",4,"PlotBm21_4","Stems >=10 cm DBH","Quercus coccifera",10,0.007853981633974483
1041,"PlotBm21","b","W2","W2","3",8,"PlotBm21_8","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1038,"PlotBm21","b","W2","W2","1",5,"PlotBm21_5","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1039,"PlotBm21","b","W2","W2","2",6,"PlotBm21_6","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
1035,"PlotBm21","b","W2","W2","1",2,"PlotBm21_2","Stems 2.5-10 cm DBH","Carpinus orientalis",6,0.0028274333882308137
1043,"PlotBm21","b","W2","W2","3",10,"PlotBm21_10","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1036,"PlotBm21","b","W2","W2","1",3,"PlotBm21_3","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
1723,"PlotBm21","b","W2","W2","1",5,"PlotBm21_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1040,"PlotBm21","b","W2","W2","2",7,"PlotBm21_7","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1967,"PlotBm21","b","W2","W2","2",6,"PlotBm21_6","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1726,"PlotBm21","b","W2","W2","3",9,"PlotBm21_9","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1042,"PlotBm21","b","W2","W2","3",9,"PlotBm21_9","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
1034,"PlotBm21","b","W2","W2","1",1,"PlotBm21_1","Stems >=10 cm DBH","Quercus pubescens",12,0.011309733552923255
1724,"PlotBm21","b","W2","W2","2",6,"PlotBm21_6","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1727,"PlotBm21","b","W2","W2","3",10,"PlotBm21_10","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
1049,"PlotBm22","b","W2","W2","3",6,"PlotBm22_6","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
1046,"PlotBm22","b","W2","W2","2",3,"PlotBm22_3","Stems >=10 cm DBH","Quercus coccifera",10,0.007853981633974483
1047,"PlotBm22","b","W2","W2","2",4,"PlotBm22_4","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
1729,"PlotBm22","b","W2","W2","2",3,"PlotBm22_3","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
