"plotCode","focalOrBenchmark","landCover","vegClass","species","cover"
"DP23-36","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.17
"DP23-38","b","Wetland","Wetland","Carex echinata",0.03
"DP23-38","b","Wetland","Wetland","Carex oligosperma",0.1
"DP23-38","b","Wetland","Wetland","Chamaedaphne calyculata",0.02
"DP23-38","b","Wetland","Wetland","Cladium mariscoides",0.03
"DP23-38","b","Wetland","Wetland","Clintonia borealis",0.005
"DP23-38","b","Wetland","Wetland","Cornus canadensis",0.005
"DP23-38","b","Wetland","Wetland","Eurybia radula",0.005
"DP23-38","b","Wetland","Wetland","Larix laricina",0.07
"DP23-38","b","Wetland","Wetland","Linnaea borealis subsp. longiflora",0.005
"DP23-38","b","Wetland","Wetland","Lonicera villosa",0.002
"DP23-38","b","Wetland","Wetland","Maianthemum trifolium",0.02
"DP23-38","b","Wetland","Wetland",NA,0.15
"DP23-38","b","Wetland","Wetland","Picea mariana",0.3
"DP23-38","b","Wetland","Wetland","Pleurozium schreberi",0.05
"DP23-38","b","Wetland","Wetland","Rhododendron groenlandicum",0.03
"DP23-38","b","Wetland","Wetland","Rosa nitida",0.01
"DP23-38","b","Wetland","Wetland","Rubus pubescens",0.01
"DP23-38","b","Wetland","Wetland","Sanguisorba canadensis",0.15
"DP23-38","b","Wetland","Wetland","Sphagnum angustifolium",0.25
"DP23-38","b","Wetland","Wetland","Sphagnum magellanicum",0.05
"DP23-38","b","Wetland","Wetland","Sphagnum warnstorfii",0.1
"DP23-38","b","Wetland","Wetland","Vaccinium oxycoccos",0.003
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Abies balsamea",0.07
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dicranum fuscescens",0.003
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.002
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hylocomium splendens",0.4
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.003
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.6
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.15
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.4
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sphagnum sp.",0.001
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Unknown",0.01
"DP23-4","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Vaccinium angustifolium",0.001
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Abies balsamea",0.05
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Betula papyrifera",0.005
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Carex echinata",0.005
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Clintonia borealis",0.005
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Cornus canadensis",0.04
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.005
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.65
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Picea mariana",0.15
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.07
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.01
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium angustifolium",0.01
"DP23-41","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium vitis-idaea",0.04
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Alnus alnobetula subsp. crispa",0.1
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Betula papyrifera",0.03
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Calamagrostis canadensis",0.01
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Cornus canadensis",0.01
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Euthamia graminifolia",0.04
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid",NA,0.002
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Picea mariana",0.02
"DP23-42","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Rubus idaeus subsp. strigosus",0.75
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Abies balsamea",0.01
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Betula papyrifera",0.002
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Cornus canadensis",0.015
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.005
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.4
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Maianthemum trifolium",0.001
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Picea mariana",0.2
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.05
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Rubus idaeus subsp. strigosus",0.001
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Vaccinium angustifolium",0.05
"DP23-43","f","BF/BS Forest, Early-Mid [Reclaimed]","BF/BS Forest, Early-Mid","Vaccinium vitis-idaea",0.07
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Abies balsamea",0.005
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Cornus canadensis",0.02
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Euthamia graminifolia",0.001
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.01
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.45
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Larix laricina",0.01
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Picea mariana",0.3
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.05
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Rhododendron groenlandicum",0.002
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Rubus idaeus subsp. strigosus",0.005
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium angustifolium",0.01
"DP23-44","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium vitis-idaea",0.05
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Abies balsamea",0.003
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Cornus canadensis",0.02
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.005
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.55
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Larix laricina",0.001
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Picea mariana",0.2
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.04
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.01
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Rubus idaeus subsp. strigosus",0.005
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium angustifolium",0.03
"DP23-45","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium vitis-idaea",0.02
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Cornus canadensis",0.02
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.01
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.2
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid",NA,0.15
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Picea mariana",0.15
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.05
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Rubus idaeus subsp. strigosus",0.005
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium angustifolium",0.03
"DP23-46","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium vitis-idaea",0.005
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Calamagrostis canadensis",0.1
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Chamaedaphne calyculata",0.35
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Coptis trifolia",0.001
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Cornus canadensis",0.002
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Euthamia graminifolia",0.001
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.01
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Larix laricina",0.1
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Myrica gale",0.05
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid",NA,0.03
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Picea mariana",0.07
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Rhododendron groenlandicum",0.01
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Unknown",0.02
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","unknown graminoid",0.01
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium angustifolium",0.005
"DP23-47","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Vaccinium oxycoccos",0.001
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Abies balsamea",0.02
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Anaphalis margaritacea",0.07
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Betula papyrifera",0.03
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Calamagrostis canadensis",0.005
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Cornus canadensis",0.001
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Equisetum arvense",0.003
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Euthamia graminifolia",0.07
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.002
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Larix laricina",0.005
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Luzula parviflora",0.003
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Picea mariana",0.07
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.002
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Polytrichum commune",0.07
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.001
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Rubus pubescens",0.003
"DP23-48","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Salix lucida",0.02
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Alnus alnobetula subsp. crispa",0.004
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Anaphalis margaritacea",0.15
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Atrichum undulatum",0.05
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Betula papyrifera",0.001
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Calamagrostis canadensis",0.001
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Campylopus schimperi",0.05
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Carex adusta",0.01
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Equisetum arvense",0.15
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Euthamia graminifolia",0.35
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Glyceria canadensis",0.005
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Juncus brevicaudatus",0.01
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Juncus effusus",0.005
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Luzula parviflora",0.01
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Pilosella caespitosa",0.02
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Polytrichum formosum",0.05
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Rubus pubescens",0.003
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Scorzoneroides autumnalis",0.02
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Syzygiella autumnalis",0.05
"DP23-49","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","Tussilago farfara",0.003
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Abies balsamea",0.35
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Coptis trifolia",0.001
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.08
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.001
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hylocomium splendens",0.8
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.05
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.3
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.05
"DP23-50","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.05
"DP23-52","b","Wetland","Wetland","Abies balsamea",0.003
"DP23-52","b","Wetland","Wetland","Carex limosa",0.001
"DP23-52","b","Wetland","Wetland","Carex trisperma",0.002
"DP23-52","b","Wetland","Wetland","Coptis trifolia",0.003
"DP23-52","b","Wetland","Wetland","Cornus canadensis",0.01
"DP23-52","b","Wetland","Wetland","Gaultheria hispidula",0.08
"DP23-52","b","Wetland","Wetland","Hylocomium splendens",0.02
"DP23-52","b","Wetland","Wetland","Kalmia angustifolia",0.2
"DP23-52","b","Wetland","Wetland","Linnaea borealis subsp. longiflora",0.003
"DP23-52","b","Wetland","Wetland","Maianthemum trifolium",0.002
"DP23-52","b","Wetland","Wetland",NA,0.02
"DP23-52","b","Wetland","Wetland","Picea mariana",0.5
"DP23-52","b","Wetland","Wetland","Pleurozium schreberi",0.18
"DP23-52","b","Wetland","Wetland","Rhododendron groenlandicum",0.1
"DP23-52","b","Wetland","Wetland","Sphagnum capillifolium",0.35
"DP23-52","b","Wetland","Wetland","Sphagnum magellanicum",0.35
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Abies balsamea",0.03
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Alnus alnobetula subsp. crispa",0.05
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Betula papyrifera",0.03
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Carex trisperma",0.003
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.04
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.005
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hylocomium splendens",0.08
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.01
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.4
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.01
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.01
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sphagnum capillifolium",0.35
"DP23-53","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sphagnum fallax",0.35
"DP23-54","b","Wetland","Wetland","Alnus alnobetula subsp. crispa",0.8
"DP23-54","b","Wetland","Wetland","Betula papyrifera",0.02
"DP23-54","b","Wetland","Wetland","Carex trisperma",0.005
"DP23-54","b","Wetland","Wetland","Cornus canadensis",0.05
"DP23-54","b","Wetland","Wetland","Dryopteris carthusiana",0.2
"DP23-54","b","Wetland","Wetland","Galium triflorum",0.005
"DP23-54","b","Wetland","Wetland","Linnaea borealis subsp. longiflora",0.01
"DP23-54","b","Wetland","Wetland",NA,0.3
"DP23-54","b","Wetland","Wetland","Pleurozium schreberi",0.01
"DP23-54","b","Wetland","Wetland","Rubus idaeus subsp. strigosus",0.01
"DP23-54","b","Wetland","Wetland","Rubus pubescens",0.2
"DP23-54","b","Wetland","Wetland","Sphagnum girgensohnii",0.01
"DP23-54","b","Wetland","Wetland","Sphagnum magellanicum",0.01
"DP23-54","b","Wetland","Wetland","Sphagnum squarrosum",0.04
"DP23-54","b","Wetland","Wetland","Unknown",0.05
"DP23-57","b","Wetland","Wetland","Chamaedaphne calyculata",0.01
"DP23-57","b","Wetland","Wetland","Cladonia sp.",0.3
"DP23-57","b","Wetland","Wetland","Coptis trifolia",0.001
"DP23-57","b","Wetland","Wetland","Cornus canadensis",0.01
"DP23-57","b","Wetland","Wetland","Empetrum nigrum",0.01
"DP23-57","b","Wetland","Wetland","Gaultheria hispidula",0.005
"DP23-57","b","Wetland","Wetland","Kalmia angustifolia",0.55
"DP23-57","b","Wetland","Wetland","Larix laricina",0.001
"DP23-57","b","Wetland","Wetland","Myrica gale",0.001
"DP23-57","b","Wetland","Wetland","Picea mariana",0.1
"DP23-57","b","Wetland","Wetland","Pleurozium schreberi",0.6
"DP23-57","b","Wetland","Wetland","Rhododendron canadense",0.05
"DP23-57","b","Wetland","Wetland","Rhododendron groenlandicum",0.05
"DP23-57","b","Wetland","Wetland","Sphagnum capillifolium",0.05
"DP23-57","b","Wetland","Wetland","Vaccinium angustifolium",0.002
"DP23-57","b","Wetland","Wetland","Vaccinium oxycoccos",0.001
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Abies balsamea",0.08
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Carex trisperma",0.005
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Clintonia borealis",0.02
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Coptis trifolia",0.005
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.14
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dryopteris carthusiana",0.003
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.005
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hylocomium splendens",0.5
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Linnaea borealis subsp. longiflora",0.02
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Orthilia secunda",0.001
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.4
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.35
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.05
"DP23-58","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Rubus pubescens",0.002
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Abies balsamea",0.17
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Carex echinata",0.06
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Carex trisperma",0.03
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Clintonia borealis",0.002
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.08
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dryopteris carthusiana",0.04
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Equisetum pratense",0.04
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Eurybia radula",0.02
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.005
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hylocomium splendens",0.03
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.005
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Linnaea borealis subsp. longiflora",0.02
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Luzula parviflora",0.03
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid",NA,0.08
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.12
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.35
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.02
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ranunculus hispidus var. caricetorum",0.005
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Rubus pubescens",0.06
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sphagnum capillifolium",0.4
"DP23-59","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sphagnum squarrosum",0.2
