"plotCode","focalOrBenchmark","landCover","vegClass","stratum","cover"
"T_WL6","b","Wetland","Wetland","SubstrateBedrock","0.05"
"T_WL6","b","Wetland","Wetland","SubstrateDecWood","0.01"
"TS_15","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.05"
"TS_15","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"TS_15","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.15"
"TS_15","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateRocks","0.15"
"TS_15","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"TS_15","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateDecWood","0"
"TS_17","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.8"
"TS_17","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateRocks","0.15"
"TS_17","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"TS_17","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0.05"
"TS_17","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.2"
"TS_17","f","BF/BS Forest, Early-Mid [Established Rec]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"TS_4_t","f","Wetland [Reclaimed]","Wetland","SubstrateWater","0"
"TS_4_t","f","Wetland [Reclaimed]","Wetland","SubstrateOrganicMatter","0.25"
"TS_4_t","f","Wetland [Reclaimed]","Wetland","SubstrateMineralSoil","0"
"TS_4_t","f","Wetland [Reclaimed]","Wetland","SubstrateBedrock","0"
"TS_4_t","f","Wetland [Reclaimed]","Wetland","SubstrateDecWood","0.05"
"TS_4_t","f","Wetland [Reclaimed]","Wetland","SubstrateRocks","0.05"
"TV_12","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.8"
"TV_12","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"TV_12","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateRocks","0.05"
"TV_12","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateWater","0"
"TV_12","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateDecWood","0.1"
"TV_12","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"TV_14","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"TV_14","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateWater","0"
"TV_14","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.05"
"TV_14","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"TV_14","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"TV_14","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","SubstrateDecWood","0.3"
"TV11","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.05"
"TV11","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"TV11","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateWater","0"
"TV11","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateDecWood","0.1"
"TV11","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"TV11","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"TV13_A","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateDecWood","0.2"
"TV13_A","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateWater","0"
"TV13_A","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateMineralSoil","0"
"TV13_A","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateRocks","0"
"TV13_A","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateBedrock","0"
"TV13_A","f","BF/BS Forest, Early-Mid","BF/BS Forest, Early-Mid","SubstrateOrganicMatter","0.2"
