"stem_id","plotCode","focalOrBenchmark","landCover","vegClass","subplot","ind","ind_id","stratum","species","dbh_cm","ba_m2"
1028,"Plot323","f","Stratum-W12-1","W12","2",13,"Plot323_13","Stems 2.5-10 cm DBH","Fagus sylvatica",6,0.0028274333882308137
1024,"Plot323","f","Stratum-W12-1","W12","1",9,"Plot323_9","Stems >=10 cm DBH","Fagus sylvatica",17.5,0.024052818754046853
1021,"Plot323","f","Stratum-W12-1","W12","1",6,"Plot323_6","Stems 2.5-10 cm DBH","Fagus sylvatica",6,0.0028274333882308137
1027,"Plot323","f","Stratum-W12-1","W12","2",12,"Plot323_12","Stems >=10 cm DBH","Fagus sylvatica",16.5,0.02138246499849553
1023,"Plot323","f","Stratum-W12-1","W12","1",8,"Plot323_8","Stems >=10 cm DBH","Fagus sylvatica",10,0.007853981633974483
1034,"Plot323","f","Stratum-W12-1","W12","3",19,"Plot323_19","Stems 2.5-10 cm DBH","Fagus sylvatica",7.5,0.004417864669110647
1025,"Plot323","f","Stratum-W12-1","W12","1",10,"Plot323_10","Stems >=10 cm DBH","Fagus sylvatica",24,0.04523893421169302
1022,"Plot323","f","Stratum-W12-1","W12","1",7,"Plot323_7","Stems >=10 cm DBH","Fagus sylvatica",11.5,0.010386890710931252
3709,"Plot323","f","Stratum-W12-1","W12","1",6,"Plot323_6","Stems 2.5-10 cm DBH","Fagus sylvatica",9.5,0.00708821842466197
1035,"Plot323","f","Stratum-W12-1","W12","3",20,"Plot323_20","Stems 2.5-10 cm DBH","Fagus sylvatica",4,0.0012566370614359172
1026,"Plot323","f","Stratum-W12-1","W12","2",11,"Plot323_11","Stems >=10 cm DBH","Fagus sylvatica",21,0.03463605900582747
1037,"Plot323","f","Stratum-W12-1","W12","3",22,"Plot323_22","Stems >=10 cm DBH","Fagus sylvatica",31,0.07547676350249478
1036,"Plot323","f","Stratum-W12-1","W12","3",21,"Plot323_21","Stems >=10 cm DBH","Fagus sylvatica",10.5,0.008659014751456867
1046,"Plot324","f","Stratum-W12-1","W12","2",9,"Plot324_9","Stems 2.5-10 cm DBH","Fagus sylvatica",9,0.0063617251235193305
1042,"Plot324","f","Stratum-W12-1","W12","1",5,"Plot324_5","Stems >=10 cm DBH","Fagus sylvatica",16,0.020106192982974676
1045,"Plot324","f","Stratum-W12-1","W12","2",8,"Plot324_8","Stems >=10 cm DBH","Fagus sylvatica",36,0.10178760197630929
1043,"Plot324","f","Stratum-W12-1","W12","2",6,"Plot324_6","Stems 2.5-10 cm DBH","Fagus sylvatica",3,7.068583470577034e-4
1047,"Plot324","f","Stratum-W12-1","W12","3",10,"Plot324_10","Stems >=10 cm DBH","Fagus sylvatica",18,0.025446900494077322
1044,"Plot324","f","Stratum-W12-1","W12","2",7,"Plot324_7","Stems 2.5-10 cm DBH","Fagus sylvatica",2.5,4.908738521234052e-4
3710,"Plot324","f","Stratum-W12-1","W12","3",14,"Plot324_14","Stems 2.5-10 cm DBH","Fagus sylvatica",4,0.0012566370614359172
1050,"Plot324","f","Stratum-W12-1","W12","3",13,"Plot324_13","Stems 2.5-10 cm DBH","Fagus sylvatica",6,0.0028274333882308137
1041,"Plot324","f","Stratum-W12-1","W12","1",4,"Plot324_4","Stems >=10 cm DBH","Fagus sylvatica",15,0.017671458676442587
1040,"Plot324","f","Stratum-W12-1","W12","1",3,"Plot324_3","Stems >=10 cm DBH","Fagus sylvatica",30,0.07068583470577035
1049,"Plot324","f","Stratum-W12-1","W12","3",12,"Plot324_12","Stems >=10 cm DBH","Fagus sylvatica",39,0.11945906065275187
1038,"Plot324","f","Stratum-W12-1","W12","1",1,"Plot324_1","Stems >=10 cm DBH","Fagus sylvatica",11,0.009503317777109124
1039,"Plot324","f","Stratum-W12-1","W12","1",2,"Plot324_2","Stems >=10 cm DBH","Fagus sylvatica",16,0.020106192982974676
1048,"Plot324","f","Stratum-W12-1","W12","3",11,"Plot324_11","Stems >=10 cm DBH","Fagus sylvatica",14.5,0.01651299638543135
1051,"Plot324","f","Stratum-W12-1","W12","3",14,"Plot324_14","Stems 2.5-10 cm DBH","Fagus sylvatica",2.5,4.908738521234052e-4
1060,"Plot337","f","Stratum-W18-1","W18","2",9,"Plot337_9","Stems >=10 cm DBH","Pinus brutia",31,0.07547676350249478
1059,"Plot337","f","Stratum-W18-1","W18","2",8,"Plot337_8","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1053,"Plot337","f","Stratum-W18-1","W18","2",2,"Plot337_2","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1058,"Plot337","f","Stratum-W18-1","W18","3",7,"Plot337_7","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
1057,"Plot337","f","Stratum-W18-1","W18","3",6,"Plot337_6","Stems >=10 cm DBH","Pinus brutia",25,0.04908738521234052
1054,"Plot337","f","Stratum-W18-1","W18","3",3,"Plot337_3","Stems >=10 cm DBH","Pinus brutia",29,0.0660519855417254
1061,"Plot337","f","Stratum-W18-1","W18","2",10,"Plot337_10","Stems >=10 cm DBH","Pinus brutia",27,0.05725552611167398
1052,"Plot337","f","Stratum-W18-1","W18","1",1,"Plot337_1","Stems >=10 cm DBH","Pinus brutia",35,0.09621127501618741
1055,"Plot337","f","Stratum-W18-1","W18","3",4,"Plot337_4","Stems >=10 cm DBH","Quercus cerris",13,0.013273228961416876
1056,"Plot337","f","Stratum-W18-1","W18","3",5,"Plot337_5","Stems >=10 cm DBH","Pinus brutia",34,0.09079202768874502
1062,"Plot337","f","Stratum-W18-1","W18","1",11,"Plot337_11","Stems >=10 cm DBH","Pinus brutia",22.5,0.039760782021995816
1063,"Plot337","f","Stratum-W18-1","W18","1",12,"Plot337_12","Stems >=10 cm DBH","Pinus brutia",23.5,0.043373613573624084
1070,"Plot338","f","Stratum-W18-1","W18","2",7,"Plot338_7","Stems >=10 cm DBH","Pinus brutia",21,0.03463605900582747
3713,"Plot338","f","Stratum-W18-1","W18","3",12,"Plot338_12","Stems >=10 cm DBH","Quercus cerris",13,0.013273228961416876
1083,"Plot338","f","Stratum-W18-1","W18","2",20,"Plot338_20","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1084,"Plot338","f","Stratum-W18-1","W18","2",21,"Plot338_21","Stems >=10 cm DBH","Pinus brutia",24.5,0.047143524757931835
1072,"Plot338","f","Stratum-W18-1","W18","3",9,"Plot338_9","Stems 2.5-10 cm DBH","Quercus cerris",5,0.001963495408493621
1080,"Plot338","f","Stratum-W18-1","W18","2",17,"Plot338_17","Stems >=10 cm DBH","Quercus cerris",15,0.017671458676442587
3712,"Plot338","f","Stratum-W18-1","W18","3",9,"Plot338_9","Stems 2.5-10 cm DBH","Quercus cerris",5,0.001963495408493621
1071,"Plot338","f","Stratum-W18-1","W18","2",8,"Plot338_8","Stems >=10 cm DBH","Pinus brutia",23,0.04154756284372501
1064,"Plot338","f","Stratum-W18-1","W18","1",1,"Plot338_1","Stems >=10 cm DBH","Pinus brutia",53,0.22061834409834324
1065,"Plot338","f","Stratum-W18-1","W18","1",2,"Plot338_2","Stems 2.5-10 cm DBH","Quercus cerris",5,0.001963495408493621
3711,"Plot338","f","Stratum-W18-1","W18","1",2,"Plot338_2","Stems 2.5-10 cm DBH","Quercus cerris",3.5,9.621127501618741e-4
1082,"Plot338","f","Stratum-W18-1","W18","2",19,"Plot338_19","Stems >=10 cm DBH","Pinus brutia",23,0.04154756284372501
1068,"Plot338","f","Stratum-W18-1","W18","1",5,"Plot338_5","Stems >=10 cm DBH","Quercus cerris",10,0.007853981633974483
1069,"Plot338","f","Stratum-W18-1","W18","1",6,"Plot338_6","Stems >=10 cm DBH","Quercus cerris",11.5,0.010386890710931252
1066,"Plot338","f","Stratum-W18-1","W18","1",3,"Plot338_3","Stems 2.5-10 cm DBH","Quercus cerris",5,0.001963495408493621
1067,"Plot338","f","Stratum-W18-1","W18","1",4,"Plot338_4","Stems >=10 cm DBH","Quercus cerris",14.5,0.01651299638543135
1077,"Plot338","f","Stratum-W18-1","W18","3",14,"Plot338_14","Stems >=10 cm DBH","Quercus cerris",14.5,0.01651299638543135
1074,"Plot338","f","Stratum-W18-1","W18","3",11,"Plot338_11","Stems >=10 cm DBH","Quercus cerris",16.5,0.02138246499849553
1075,"Plot338","f","Stratum-W18-1","W18","3",12,"Plot338_12","Stems >=10 cm DBH","Quercus cerris",16.5,0.02138246499849553
1081,"Plot338","f","Stratum-W18-1","W18","2",18,"Plot338_18","Stems 2.5-10 cm DBH","Quercus cerris",8,0.005026548245743669
1078,"Plot338","f","Stratum-W18-1","W18","3",15,"Plot338_15","Stems >=10 cm DBH","Pinus brutia",23,0.04154756284372501
1079,"Plot338","f","Stratum-W18-1","W18","2",16,"Plot338_16","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1073,"Plot338","f","Stratum-W18-1","W18","3",10,"Plot338_10","Stems >=10 cm DBH","Pinus brutia",31,0.07547676350249478
1076,"Plot338","f","Stratum-W18-1","W18","3",13,"Plot338_13","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1086,"Plot339","f","Stratum-W18-1","W18","1",2,"Plot339_2","Stems >=10 cm DBH","Quercus cerris",16,0.020106192982974676
1087,"Plot339","f","Stratum-W18-1","W18","1",3,"Plot339_3","Stems >=10 cm DBH","Pinus brutia",12,0.011309733552923255
1085,"Plot339","f","Stratum-W18-1","W18","1",1,"Plot339_1","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
1098,"Plot339","f","Stratum-W18-1","W18","3",14,"Plot339_14","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1089,"Plot339","f","Stratum-W18-1","W18","1",5,"Plot339_5","Stems >=10 cm DBH","Quercus cerris",18.5,0.02688025214227767
1088,"Plot339","f","Stratum-W18-1","W18","1",4,"Plot339_4","Stems >=10 cm DBH","Pinus brutia",18.5,0.02688025214227767
1090,"Plot339","f","Stratum-W18-1","W18","2",6,"Plot339_6","Stems >=10 cm DBH","Pinus brutia",26.5,0.05515458602458581
1099,"Plot339","f","Stratum-W18-1","W18","3",15,"Plot339_15","Stems >=10 cm DBH","Quercus cerris",10,0.007853981633974483
1097,"Plot339","f","Stratum-W18-1","W18","3",13,"Plot339_13","Stems >=10 cm DBH","Pinus brutia",18.5,0.02688025214227767
1093,"Plot339","f","Stratum-W18-1","W18","2",9,"Plot339_9","Stems >=10 cm DBH","Pinus brutia",21.5,0.036305030103047045
1094,"Plot339","f","Stratum-W18-1","W18","3",10,"Plot339_10","Stems >=10 cm DBH","Pinus brutia",14.5,0.01651299638543135
1091,"Plot339","f","Stratum-W18-1","W18","2",7,"Plot339_7","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1092,"Plot339","f","Stratum-W18-1","W18","2",8,"Plot339_8","Stems >=10 cm DBH","Pinus brutia",12,0.011309733552923255
1095,"Plot339","f","Stratum-W18-1","W18","3",11,"Plot339_11","Stems >=10 cm DBH","Pinus brutia",10,0.007853981633974483
1096,"Plot339","f","Stratum-W18-1","W18","3",12,"Plot339_12","Stems 2.5-10 cm DBH","Quercus cerris",5,0.001963495408493621
1104,"Plot340","f","Stratum-W18-1","W18","1",5,"Plot340_5","Stems >=10 cm DBH","Quercus cerris",65,0.3318307240354219
3715,"Plot340","f","Stratum-W18-1","W18","3",10,"Plot340_10","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1102,"Plot340","f","Stratum-W18-1","W18","1",3,"Plot340_3","Stems >=10 cm DBH","Pinus brutia",13,0.013273228961416876
1103,"Plot340","f","Stratum-W18-1","W18","1",4,"Plot340_4","Stems >=10 cm DBH","Pinus brutia",13,0.013273228961416876
3714,"Plot340","f","Stratum-W18-1","W18","2",6,"Plot340_6","Stems >=10 cm DBH","Pinus brutia",13,0.013273228961416876
1107,"Plot340","f","Stratum-W18-1","W18","2",8,"Plot340_8","Stems >=10 cm DBH","Pinus brutia",37,0.10752100856911068
1101,"Plot340","f","Stratum-W18-1","W18","1",2,"Plot340_2","Stems >=10 cm DBH","Pinus brutia",21,0.03463605900582747
1100,"Plot340","f","Stratum-W18-1","W18","1",1,"Plot340_1","Stems >=10 cm DBH","Pinus brutia",13,0.013273228961416876
1106,"Plot340","f","Stratum-W18-1","W18","2",7,"Plot340_7","Stems 2.5-10 cm DBH","Quercus frainetto",9.5,0.00708821842466197
1108,"Plot340","f","Stratum-W18-1","W18","3",9,"Plot340_9","Stems >=10 cm DBH","Pinus brutia",10.5,0.008659014751456867
1105,"Plot340","f","Stratum-W18-1","W18","2",6,"Plot340_6","Stems >=10 cm DBH","Pinus brutia",15.5,0.018869190875623696
1110,"Plot340","f","Stratum-W18-1","W18","3",11,"Plot340_11","Stems >=10 cm DBH","Pinus brutia",16,0.020106192982974676
1109,"Plot340","f","Stratum-W18-1","W18","3",10,"Plot340_10","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1116,"Plot341","f","Stratum-W18-1","W18","2",6,"Plot341_6","Stems >=10 cm DBH","Pinus brutia",16,0.020106192982974676
1115,"Plot341","f","Stratum-W18-1","W18","2",5,"Plot341_5","Stems >=10 cm DBH","Pinus brutia",15,0.017671458676442587
1112,"Plot341","f","Stratum-W18-1","W18","1",2,"Plot341_2","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1114,"Plot341","f","Stratum-W18-1","W18","2",4,"Plot341_4","Stems >=10 cm DBH","Pinus brutia",17,0.022698006922186254
1111,"Plot341","f","Stratum-W18-1","W18","1",1,"Plot341_1","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
1118,"Plot341","f","Stratum-W18-1","W18","2",8,"Plot341_8","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1113,"Plot341","f","Stratum-W18-1","W18","1",3,"Plot341_3","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1117,"Plot341","f","Stratum-W18-1","W18","2",7,"Plot341_7","Stems 2.5-10 cm DBH","Pinus brutia",8,0.005026548245743669
3716,"Plot341","f","Stratum-W18-1","W18","3",9,"Plot341_9","Stems >=10 cm DBH","Pinus brutia",12,0.011309733552923255
1122,"Plot341","f","Stratum-W18-1","W18","3",12,"Plot341_12","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1119,"Plot341","f","Stratum-W18-1","W18","3",9,"Plot341_9","Stems >=10 cm DBH","Pinus brutia",16,0.020106192982974676
1120,"Plot341","f","Stratum-W18-1","W18","3",10,"Plot341_10","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1121,"Plot341","f","Stratum-W18-1","W18","3",11,"Plot341_11","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1130,"Plot342","f","Stratum-W18-1","W18","3",8,"Plot342_8","Stems >=10 cm DBH","Pinus nigra",31,0.07547676350249478
1129,"Plot342","f","Stratum-W18-1","W18","2",7,"Plot342_7","Stems >=10 cm DBH","Pinus brutia",27,0.05725552611167398
1127,"Plot342","f","Stratum-W18-1","W18","1",5,"Plot342_5","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1126,"Plot342","f","Stratum-W18-1","W18","1",4,"Plot342_4","Stems >=10 cm DBH","Pinus nigra",36,0.10178760197630929
1128,"Plot342","f","Stratum-W18-1","W18","1",6,"Plot342_6","Stems >=10 cm DBH","Pinus brutia",22.5,0.039760782021995816
1123,"Plot342","f","Stratum-W18-1","W18","1",1,"Plot342_1","Stems 2.5-10 cm DBH","Pinus brutia",9,0.0063617251235193305
1124,"Plot342","f","Stratum-W18-1","W18","1",2,"Plot342_2","Stems >=10 cm DBH","Pinus nigra",42.5,0.1418625432636641
1125,"Plot342","f","Stratum-W18-1","W18","1",3,"Plot342_3","Stems >=10 cm DBH","Pinus brutia",28,0.061575216010359944
3717,"Plot342","f","Stratum-W18-1","W18","3",10,"Plot342_10","Stems 2.5-10 cm DBH","Quercus frainetto",7,0.0038484510006474965
1131,"Plot342","f","Stratum-W18-1","W18","3",9,"Plot342_9","Stems >=10 cm DBH","Pinus nigra",41,0.13202543126711105
1132,"Plot342","f","Stratum-W18-1","W18","3",10,"Plot342_10","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
1133,"Plot342","f","Stratum-W18-1","W18","3",11,"Plot342_11","Stems >=10 cm DBH","Pinus brutia",25,0.04908738521234052
1134,"Plot342","f","Stratum-W18-1","W18","3",12,"Plot342_12","Stems >=10 cm DBH","Pinus brutia",29,0.0660519855417254
1141,"Plot343","f","Stratum-W18-1","W18","3",7,"Plot343_7","Stems >=10 cm DBH","Pinus brutia",22,0.0380132711084365
1142,"Plot343","f","Stratum-W18-1","W18","3",8,"Plot343_8","Stems >=10 cm DBH","Pinus brutia",43,0.14522012041218818
1137,"Plot343","f","Stratum-W18-1","W18","2",3,"Plot343_3","Stems >=10 cm DBH","Pinus brutia",31.5,0.07793113276311181
1140,"Plot343","f","Stratum-W18-1","W18","2",6,"Plot343_6","Stems >=10 cm DBH","Pinus brutia",22.5,0.039760782021995816
1135,"Plot343","f","Stratum-W18-1","W18","1",1,"Plot343_1","Stems >=10 cm DBH","Pinus brutia",32.5,0.08295768100885548
1136,"Plot343","f","Stratum-W18-1","W18","1",2,"Plot343_2","Stems >=10 cm DBH","Pinus brutia",19,0.02835287369864788
1138,"Plot343","f","Stratum-W18-1","W18","2",4,"Plot343_4","Stems >=10 cm DBH","Quercus cerris",10,0.007853981633974483
1139,"Plot343","f","Stratum-W18-1","W18","2",5,"Plot343_5","Stems 2.5-10 cm DBH","Sorbus domestica",6,0.0028274333882308137
1143,"Plot343","f","Stratum-W18-1","W18","3",9,"Plot343_9","Stems >=10 cm DBH","Pinus brutia",30,0.07068583470577035
4607,"Plot344","f","Stratum-W18-1","W18","2",3,"Plot344_3","Stems >=10 cm DBH","Quercus cerris",11,0.009503317777109124
1149,"Plot344","f","Stratum-W18-1","W18","3",6,"Plot344_6","Stems >=10 cm DBH","Quercus cerris",10,0.007853981633974483
3719,"Plot344","f","Stratum-W18-1","W18","2",3,"Plot344_3","Stems 2.5-10 cm DBH","Quercus cerris",8,0.005026548245743669
1144,"Plot344","f","Stratum-W18-1","W18","2",1,"Plot344_1","Stems 2.5-10 cm DBH","Quercus cerris",9,0.0063617251235193305
3720,"Plot344","f","Stratum-W18-1","W18","3",4,"Plot344_4","Stems >=10 cm DBH","Quercus cerris",11,0.009503317777109124
1146,"Plot344","f","Stratum-W18-1","W18","2",3,"Plot344_3","Stems >=10 cm DBH","Quercus cerris",15,0.017671458676442587
1147,"Plot344","f","Stratum-W18-1","W18","3",4,"Plot344_4","Stems >=10 cm DBH","Quercus cerris",12,0.011309733552923255
1148,"Plot344","f","Stratum-W18-1","W18","3",5,"Plot344_5","Stems 2.5-10 cm DBH","Pinus brutia",9,0.0063617251235193305
1145,"Plot344","f","Stratum-W18-1","W18","2",2,"Plot344_2","Stems >=10 cm DBH","Quercus cerris",10,0.007853981633974483
3718,"Plot344","f","Stratum-W18-1","W18","2",1,"Plot344_1","Stems 2.5-10 cm DBH","Quercus cerris",4,0.0012566370614359172
4309,"Plot344","f","Stratum-W18-1","W18","2",3,"Plot344_3","Stems >=10 cm DBH","Quercus cerris",11.5,0.010386890710931252
1150,"Plot345","f","Stratum-W18-1","W18","1",1,"Plot345_1","Stems >=10 cm DBH","Quercus cerris",12,0.011309733552923255
1151,"Plot345","f","Stratum-W18-1","W18","1",2,"Plot345_2","Stems 2.5-10 cm DBH","Quercus cerris",5,0.001963495408493621
1178,"Plot345","f","Stratum-W18-1","W18","2",29,"Plot345_29","Stems >=10 cm DBH","Pinus brutia",25.5,0.051070515574919075
1161,"Plot345","f","Stratum-W18-1","W18","2",12,"Plot345_12","Stems >=10 cm DBH","Pinus brutia",17,0.022698006922186254
1152,"Plot345","f","Stratum-W18-1","W18","1",3,"Plot345_3","Stems >=10 cm DBH","Pinus brutia",16.5,0.02138246499849553
1163,"Plot345","f","Stratum-W18-1","W18","2",14,"Plot345_14","Stems >=10 cm DBH","Pinus brutia",29,0.0660519855417254
1164,"Plot345","f","Stratum-W18-1","W18","2",15,"Plot345_15","Stems >=10 cm DBH","Pinus brutia",20.5,0.033006357816777764
1165,"Plot345","f","Stratum-W18-1","W18","2",16,"Plot345_16","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1162,"Plot345","f","Stratum-W18-1","W18","2",13,"Plot345_13","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
1172,"Plot345","f","Stratum-W18-1","W18","3",23,"Plot345_23","Stems >=10 cm DBH","Pinus brutia",13,0.013273228961416876
1173,"Plot345","f","Stratum-W18-1","W18","3",24,"Plot345_24","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1174,"Plot345","f","Stratum-W18-1","W18","3",25,"Plot345_25","Stems 2.5-10 cm DBH","Quercus cerris",6,0.0028274333882308137
1175,"Plot345","f","Stratum-W18-1","W18","3",26,"Plot345_26","Stems 2.5-10 cm DBH","Quercus cerris",5.5,0.002375829444277281
1176,"Plot345","f","Stratum-W18-1","W18","3",27,"Plot345_27","Stems >=10 cm DBH","Pinus brutia",24.5,0.047143524757931835
1177,"Plot345","f","Stratum-W18-1","W18","2",28,"Plot345_28","Stems >=10 cm DBH","Pinus brutia",20.5,0.033006357816777764
1160,"Plot345","f","Stratum-W18-1","W18","2",11,"Plot345_11","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1171,"Plot345","f","Stratum-W18-1","W18","3",22,"Plot345_22","Stems >=10 cm DBH","Pinus brutia",21,0.03463605900582747
3722,"Plot345","f","Stratum-W18-1","W18","3",26,"Plot345_26","Stems 2.5-10 cm DBH","Quercus cerris",6.5,0.003318307240354219
3721,"Plot345","f","Stratum-W18-1","W18","2",21,"Plot345_21","Stems 2.5-10 cm DBH","Quercus cerris",6,0.0028274333882308137
1170,"Plot345","f","Stratum-W18-1","W18","2",21,"Plot345_21","Stems 2.5-10 cm DBH","Quercus cerris",9,0.0063617251235193305
1159,"Plot345","f","Stratum-W18-1","W18","1",10,"Plot345_10","Stems >=10 cm DBH","Pinus brutia",11,0.009503317777109124
1156,"Plot345","f","Stratum-W18-1","W18","1",7,"Plot345_7","Stems >=10 cm DBH","Quercus frainetto",10.5,0.008659014751456867
1157,"Plot345","f","Stratum-W18-1","W18","1",8,"Plot345_8","Stems 2.5-10 cm DBH","Quercus cerris",7,0.0038484510006474965
1158,"Plot345","f","Stratum-W18-1","W18","1",9,"Plot345_9","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1154,"Plot345","f","Stratum-W18-1","W18","1",5,"Plot345_5","Stems >=10 cm DBH","Pinus brutia",14,0.015393804002589986
1155,"Plot345","f","Stratum-W18-1","W18","1",6,"Plot345_6","Stems >=10 cm DBH","Quercus cerris",10.5,0.008659014751456867
1169,"Plot345","f","Stratum-W18-1","W18","2",20,"Plot345_20","Stems >=10 cm DBH","Pinus brutia",24.5,0.047143524757931835
1153,"Plot345","f","Stratum-W18-1","W18","1",4,"Plot345_4","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1166,"Plot345","f","Stratum-W18-1","W18","2",17,"Plot345_17","Stems >=10 cm DBH","Pinus brutia",11,0.009503317777109124
1167,"Plot345","f","Stratum-W18-1","W18","2",18,"Plot345_18","Stems >=10 cm DBH","Pinus brutia",22.5,0.039760782021995816
1168,"Plot345","f","Stratum-W18-1","W18","2",19,"Plot345_19","Stems >=10 cm DBH","Pinus brutia",17,0.022698006922186254
1181,"Plot346","f","Stratum-W18-1","W18","1",3,"Plot346_3","Stems >=10 cm DBH","Quercus cerris",10,0.007853981633974483
1182,"Plot346","f","Stratum-W18-1","W18","1",4,"Plot346_4","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1179,"Plot346","f","Stratum-W18-1","W18","1",1,"Plot346_1","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1180,"Plot346","f","Stratum-W18-1","W18","1",2,"Plot346_2","Stems >=10 cm DBH","Pinus brutia",18,0.025446900494077322
1187,"Plot346","f","Stratum-W18-1","W18","2",9,"Plot346_9","Stems >=10 cm DBH","Pinus brutia",24,0.04523893421169302
1189,"Plot346","f","Stratum-W18-1","W18","3",11,"Plot346_11","Stems >=10 cm DBH","Pinus brutia",24.5,0.047143524757931835
1190,"Plot346","f","Stratum-W18-1","W18","3",12,"Plot346_12","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
1184,"Plot346","f","Stratum-W18-1","W18","1",6,"Plot346_6","Stems >=10 cm DBH","Pinus brutia",15,0.017671458676442587
1186,"Plot346","f","Stratum-W18-1","W18","2",8,"Plot346_8","Stems >=10 cm DBH","Quercus frainetto",10.5,0.008659014751456867
1188,"Plot346","f","Stratum-W18-1","W18","3",10,"Plot346_10","Stems >=10 cm DBH","Pinus brutia",23,0.04154756284372501
1183,"Plot346","f","Stratum-W18-1","W18","1",5,"Plot346_5","Stems 2.5-10 cm DBH","Quercus cerris",4,0.0012566370614359172
1185,"Plot346","f","Stratum-W18-1","W18","1",7,"Plot346_7","Stems >=10 cm DBH","Quercus frainetto",10.5,0.008659014751456867
1202,"Plot347","f","Stratum-W18-1","W18","3",12,"Plot347_12","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1201,"Plot347","f","Stratum-W18-1","W18","3",11,"Plot347_11","Stems >=10 cm DBH","Quercus cerris",10.5,0.008659014751456867
1198,"Plot347","f","Stratum-W18-1","W18","2",8,"Plot347_8","Stems >=10 cm DBH","Pinus brutia",30.5,0.07306166415004763
1191,"Plot347","f","Stratum-W18-1","W18","1",1,"Plot347_1","Stems >=10 cm DBH","Pinus brutia",20,0.031415926535897934
1203,"Plot347","f","Stratum-W18-1","W18","2",13,"Plot347_13","Stems >=10 cm DBH","Pinus brutia",28.5,0.06379396582195773
1200,"Plot347","f","Stratum-W18-1","W18","3",10,"Plot347_10","Stems >=10 cm DBH","Pinus brutia",15,0.017671458676442587
1197,"Plot347","f","Stratum-W18-1","W18","2",7,"Plot347_7","Stems >=10 cm DBH","Pinus brutia",33.5,0.08814130888727864
1199,"Plot347","f","Stratum-W18-1","W18","3",9,"Plot347_9","Stems >=10 cm DBH","Pinus brutia",27,0.05725552611167398
3724,"Plot347","f","Stratum-W18-1","W18","2",5,"Plot347_5","Stems >=10 cm DBH","Quercus cerris",12,0.011309733552923255
1196,"Plot347","f","Stratum-W18-1","W18","2",6,"Plot347_6","Stems >=10 cm DBH","Pinus brutia",25,0.04908738521234052
1192,"Plot347","f","Stratum-W18-1","W18","1",2,"Plot347_2","Stems 2.5-10 cm DBH","Pinus brutia",4.5,0.0015904312808798326
3723,"Plot347","f","Stratum-W18-1","W18","1",1,"Plot347_1","Stems >=10 cm DBH","Pinus brutia",21.5,0.036305030103047045
1195,"Plot347","f","Stratum-W18-1","W18","2",5,"Plot347_5","Stems >=10 cm DBH","Quercus cerris",10.5,0.008659014751456867
1193,"Plot347","f","Stratum-W18-1","W18","1",3,"Plot347_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
1194,"Plot347","f","Stratum-W18-1","W18","1",4,"Plot347_4","Stems >=10 cm DBH","Pinus brutia",10,0.007853981633974483
1205,"Plot348","f","Stratum-W18-1","W18","2",2,"Plot348_2","Stems 2.5-10 cm DBH","Quercus trojana",6,0.0028274333882308137
3726,"Plot348","f","Stratum-W18-1","W18","3",6,"Plot348_6","Stems 2.5-10 cm DBH","Quercus trojana",3,7.068583470577034e-4
3725,"Plot348","f","Stratum-W18-1","W18","1",1,"Plot348_1","Stems >=10 cm DBH","Quercus trojana",10.5,0.008659014751456867
4608,"Plot348","f","Stratum-W18-1","W18","1",1,"Plot348_1","Stems 2.5-10 cm DBH","Quercus trojana",8,0.005026548245743669
